,Sub_63,Sub_67,Sub_177,Sub_240,Sub_634,Sub_668,Sub_852,Sub_934,Sub_973,Sub_1000,Sub_1076,Sub_1107,Sub_1161,Sub_1263,Sub_1505,Sub_1682,Sub_1786,Sub_1820,Sub_1990,Sub_2019,Sub_2032,Sub_2146,Sub_2179,Sub_2189,Sub_2195,Sub_2201,Sub_2247,Sub_2355,Sub_2458,Sub_2466,Sub_2546,Sub_2704,Sub_2752,Sub_2754,Sub_2975,Sub_3043,Sub_3115,Sub_3176,Sub_3207,Sub_3213,Sub_3222,Sub_3253,Sub_3400,Sub_3455,Sub_3460,Sub_3490,Sub_3561,Sub_3576,Sub_3753,Sub_3901,Sub_4020,Sub_4222,Sub_4360,Sub_4512,Sub_5121,Sub_5412,Sub_5585,Sub_5715
5/1/2014,1.59266283,1.592580167,1.112329498,1.089295032,1.569460221,1.031091452,1.264758722,1.355419622,1.609383972,1.14152985,1.389962226,3.432398863,0.846373606,1.111320989,1.339109141,1.186964755,1.478137372,1.36986102,1.205031526,1.375812361,0.849809766,1.496873682,1.03276431,3.631013735,1.202427509,1.082152215,1.252627767,1.366813208,0.944404941,1.122052411,3.246335553,1.47039498,3.496496792,0.963490786,1.425131873,1.276026226,1.407145268,1.109918603,1.509415189,3.321757277,1.895774783,1.167717582,1.491094518,1.207806965,1.569117898,1.007932101,0.949882313,1.472845387,1.11582277,1.154643108,1.578241903,0.985692434,0.828772791,1.102659312,1.030622112,1.509428281,1.26886178,1.425780674
6/1/2014,3.532695352,2.915650092,3.620174003,4.07733257,3.981945647,2.616792863,4.250878562,3.894215746,4.587565943,2.827521506,4.608545165,4.122847803,2.690321136,4.058984706,3.522185728,3.126607238,4.319095725,3.982025429,4.087532168,4.545516617,3.494585203,4.576233663,3.589539679,3.512012824,4.19905855,3.398620622,2.357879413,4.13383151,2.674728573,3.870555513,4.232448926,4.662119662,3.886891901,3.783602808,3.919899502,4.287374099,3.821806404,3.415371838,3.852667999,4.418749705,3.136928881,4.439449301,3.544088714,4.32813484,4.315978549,3.746895894,3.80208932,4.83449903,3.860312482,2.453713706,3.651958628,2.429185429,3.32493967,2.190950625,4.153485696,4.251584041,3.636159142,4.560181265
7/1/2014,3.787014155,3.894039118,4.136005781,4.523518622,4.465039589,3.412867654,4.52361712,4.277474533,4.67316411,3.67697511,4.83124038,4.525032982,3.150489581,4.669389544,3.859983433,3.811180551,4.700980025,4.232095611,4.307531707,4.658296775,4.250003787,4.573954555,4.212166894,4.528712515,4.741850593,3.714340965,3.46000241,4.10434285,3.697674927,4.503737721,4.797950321,4.462579459,4.182821523,4.346884255,4.7216358,4.148281492,4.154407383,4.173991782,4.488101057,4.228237767,2.995313086,4.915037898,4.094932386,4.495061628,4.472090339,4.140022671,4.334588512,4.706824107,4.115168306,3.456368164,4.317087798,3.298150699,4.10725687,3.494162299,3.85993614,4.695880488,3.821612144,4.5351243
8/1/2014,3.681515853,3.428020894,3.540178083,3.180977254,3.871580758,3.004684251,3.578813848,3.775544,4.03496256,3.226548525,3.345747318,4.3970591,2.354237323,3.618230117,3.863185341,3.505437686,4.117156066,3.885395316,3.304655371,3.496248751,3.467434929,4.33859916,3.571546943,4.344002539,3.502995973,3.523165015,3.390940918,3.525507135,2.59368948,3.354621448,4.4406617,4.235927583,3.348824228,3.155627979,4.194915835,3.292723962,3.972159931,2.995992172,3.754438566,4.421939084,2.904850974,4.054292537,3.622649379,3.987619558,3.942142719,3.276600926,3.353236191,4.561885796,3.318301574,2.919668067,3.873525161,2.881264469,2.924601218,3.478012693,3.256748872,4.536216969,3.113374671,3.904886298
9/1/2014,2.442178529,2.871293821,3.0319731,2.652072728,3.003611814,1.988403122,3.08220466,2.749971347,3.026177559,2.101489061,2.949258175,4.311291748,1.820718348,2.563875393,3.352865636,2.621284738,2.847680819,2.747695853,2.550162366,2.671034756,2.578442555,2.682452615,2.481585212,4.224299285,2.748696406,2.579234614,2.366477689,2.431650189,2.100236362,2.457268991,4.20958892,2.581432429,3.919794627,2.313914336,3.110809244,2.692206118,3.290399928,2.119058354,3.09508742,4.167931913,2.739688699,2.64814662,3.013952303,2.968699815,2.601274855,2.424905376,2.632460491,2.887736652,2.589195144,2.229145623,3.210955094,1.837878749,2.185467051,2.426785274,2.374147457,2.867500672,2.78144724,2.630973177
10/1/2014,0.88843271,1.080060429,1.053769302,0.756110054,0.685549194,0.862191651,0.751953434,0.784755529,0.800060529,0.662551091,0.8068482,1.769243234,0.780183417,0.815167855,1.136453265,0.913451087,0.677680497,0.733518959,0.768627333,0.757147647,0.720673916,0.702545886,0.733175071,1.68437835,0.730381306,0.918869111,0.816007254,0.773129474,0.998134391,0.786988921,1.756013711,0.68443742,1.688623749,0.806464124,0.667578735,0.782834404,0.924445031,0.746573296,1.09121382,1.595386325,1.275302703,0.726480831,1.407345157,0.690908503,0.809540826,0.773748683,0.620643848,0.642623956,0.878373923,1.200539861,0.955881623,0.578080361,0.596643754,0.78800628,0.734618319,0.74920669,1.227611238,0.735376738
11/1/2014,0.34973784,0.39984667,0.299216569,0.387907263,0.227583051,0.36463152,0.361778162,0.234886338,0.230060855,0.324743432,0.293756242,0.656450062,0.399965661,0.480451805,0.227637578,0.244427161,0.241259817,0.21524685,0.412118802,0.215131836,0.318544654,0.222769371,0.338213682,0.611456599,0.40924303,0.286970098,0.258572522,0.35789259,0.428034266,0.45088387,0.656517396,0.260710431,0.700789217,0.289320875,0.203651005,0.393271594,0.259747308,0.466433058,0.212406589,0.670387736,0.487210024,0.380756917,0.545865962,0.29434607,0.415393755,0.340937452,0.201084971,0.220488503,0.477791307,0.406276203,0.227888227,0.319973012,0.177041624,0.235038202,0.330424091,0.203696404,0.763655345,0.263395526
12/1/2014,0.333548529,0.237133241,0.057738962,0.175717154,0.099768896,0.309592377,0.300803957,0.087285418,0.089725846,0.166836056,0.15181536,0.376190021,0.367716173,0.387413886,0.047218732,0.11488908,0.091065278,0.089133415,0.343974442,0.158998315,0.34647886,0.125816833,0.306610457,0.331865301,0.19986387,0.084905381,0.20839406,0.119131174,0.187163077,0.321505726,0.321245766,0.084708445,0.242575546,0.097394975,0.119801908,0.340165042,0.271320677,0.356932142,0.101200192,0.423952352,0.228603732,0.258553727,0.534085353,0.317938114,0.108841241,0.278413607,0.222143206,0.202446991,0.484801235,0.384985278,0.217244134,0.139611386,0.228305999,0.18860223,0.234164931,0.147689238,0.854647365,0.171012937
1/1/2015,0.291830158,0.313982472,0.18750197,0.24955871,0.238444854,0.39082495,0.29917976,0.204802178,0.174798862,0.206103383,0.254893022,0.52112845,0.324477573,0.417211913,0.02457657,0.081314302,0.217109594,0.157246315,0.362023216,0.189987547,0.253776878,0.114848633,0.260895165,0.467334795,0.235921004,0.203924039,0.179453446,0.337139726,0.272684008,0.338199708,0.537585199,0.218108649,0.498537405,0.174939846,0.18877457,0.302537133,0.155834405,0.412035096,0.124185247,0.494407382,0.311017565,0.253540289,0.794894872,0.268937456,0.359694761,0.235602473,0.177668773,0.197224436,0.398261691,0.503853129,0.200168882,0.198925022,0.153933671,0.176628495,0.286932012,0.219795437,0.603536057,0.204142686
2/1/2015,0.429073637,0.168766871,0.274060175,0.222004012,0.233734959,0.318074648,0.222186038,0.251533479,0.159232413,0.20658372,0.19623114,0.401938408,0.282246098,0.306494291,0.040388786,0.017840396,0.226231095,0.212740691,0.260733671,0.105432653,0.174147769,0.131602033,0.236804857,0.278232861,0.20248274,0.206721184,0.010003496,0.353385624,0.320077556,0.265755694,0.317381905,0.193021404,0.258922644,0.195215252,0.279494885,0.231608045,0.086599711,0.327194662,0.047806589,0.351197044,0.182665484,0.162967403,0.686615887,0.181334837,0.395129365,0.16153084,0.12408973,0.208567499,0.317718137,0.504755126,0.103962745,0.144475054,0.128197695,0.024886059,0.203051959,0.248975974,0.429699573,0.2093417
3/1/2015,0.691508687,0.42698752,0.517179951,0.561351215,0.472404625,0.669105165,0.487502796,0.547588774,0.464962612,0.336830796,0.61349708,0.657605214,0.554498458,0.599210339,0.321845179,0.278622941,0.482671726,0.501028555,0.564390557,0.510449596,0.437414257,0.506629104,0.505283283,0.476807585,0.499012392,0.577809193,0.224226085,0.750163179,0.730745539,0.581231097,0.609863064,0.546694022,0.634314014,0.476652957,0.47246195,0.539785893,0.376013177,0.600541797,0.398404343,0.641974263,0.379979179,0.477055789,1.107836871,0.457810163,0.79127382,0.424850378,0.406063727,0.530375206,0.596920543,0.872994706,0.401410047,0.256122531,0.3637597,0.223749304,0.497944725,0.606072844,0.799576163,0.567380848
4/1/2015,0.96883488,0.980351102,0.697219635,0.765111452,0.66912696,0.699391635,0.742428153,0.772164249,0.698570294,0.710057092,0.664429476,1.116388348,0.779034609,0.831508818,0.669544678,0.620004073,0.677353899,0.73091275,0.809522325,0.597138908,0.7107836,0.687402552,0.739257341,1.357803385,0.713770579,0.670329542,0.532322666,0.827754345,0.773885655,0.818435766,1.101787901,0.732734973,1.447784105,0.683870046,0.639105476,0.807529018,0.627536099,0.821845874,0.647349912,1.23118786,1.208806351,0.690442445,1.027712042,0.659829793,0.889988748,0.815402815,0.667412597,0.745031287,0.903414505,0.891490915,0.60446551,0.697136824,0.64102903,0.517919965,0.760434739,0.708664866,1.185879443,0.721378797
5/1/2015,2.149799356,2.332373919,1.980328348,1.620903066,2.477471816,1.229904357,1.879586551,2.104761319,2.510342623,1.700594162,2.392941424,3.707318535,1.121779903,1.344755538,2.123579864,1.720140606,2.144673709,2.076548278,1.684351237,2.098770767,1.335998574,2.204085018,1.558468886,2.809632508,1.773671468,1.643940237,1.650068187,2.022805561,1.232437108,1.441970958,3.287726417,2.230946525,3.622151823,1.402194154,2.871738363,1.862809975,2.261038486,1.380538342,2.127055165,3.445387145,2.221221482,1.826897987,2.023797372,1.735686206,2.166690698,1.50318384,1.572602517,2.420354834,1.504860409,1.343590225,2.308116802,1.607019954,1.188144177,1.623225338,1.480450165,2.357234076,1.616393754,2.302133922
6/1/2015,4.307006769,2.596017913,3.976761589,4.294215064,4.724890265,3.376906795,4.489625566,4.194840534,5.010329643,2.735940742,4.895884345,4.549767537,2.725507598,4.062599718,3.605302853,3.189486719,4.710560744,4.298298184,4.332133273,4.703270058,3.626888035,4.769290873,3.947636709,4.093425739,4.302910626,3.373120228,2.990416765,4.365965956,3.085841715,3.725918009,4.17023928,4.644487242,3.706743914,3.972918266,5.138805522,4.310191906,4.171630042,3.539205118,3.955796095,4.177139561,2.557125227,4.617609829,4.136039986,4.204450228,4.589914145,4.045102357,3.673751299,5.222569855,3.643269906,2.765247743,4.082723476,1.924898237,3.099373042,2.819694383,3.956539613,4.933052077,3.752997402,4.892480141
7/1/2015,4.377613063,3.32884575,4.519742721,4.756595497,5.164934876,3.631488232,4.715114019,4.780345602,4.948558745,3.476813573,4.673322904,4.137650965,3.663868915,4.60675343,4.712406187,4.238629042,4.749409571,4.689161336,4.841498832,4.730281926,4.409636794,4.952583988,4.454600917,4.462709255,4.84462666,4.09397459,3.534831984,4.453528417,3.352702192,4.344859586,4.459680075,4.698406774,4.044038263,4.487649863,5.175710034,4.873174808,4.547359106,4.228867756,4.492571046,4.162060869,2.93539572,5.04565849,4.41131143,4.639535936,4.566381702,4.798433863,4.848276404,5.059527421,4.511039868,3.603296275,4.454369107,2.624114207,4.469167841,3.531464459,4.742502652,4.869029024,4.246575748,4.891981309
8/1/2015,3.443090466,2.962458144,3.422707083,4.12778641,4.271504887,2.676418814,4.170983222,3.878202452,3.939487512,3.399729469,4.475408584,4.316261687,3.166239558,4.324562318,3.96821981,3.554807222,4.1999147,3.954221404,4.08688721,4.260747239,3.916997892,4.133662677,4.04100683,4.488161774,4.334305607,3.436194708,3.174410511,3.90656076,3.067976174,3.858755488,4.3801748,4.262649641,4.419372232,3.75749637,3.932475521,4.027030531,3.644573357,3.583110535,3.923679269,4.578770839,3.201972542,4.469113691,3.580163288,4.421422843,3.74184055,3.953232833,4.16637487,4.347041765,3.617502864,2.703583546,3.785201498,2.819140251,3.713566224,3.269556545,3.839309604,3.718976513,3.734701272,4.233757957
9/1/2015,2.781958813,2.280407114,2.871524346,2.996954455,3.779502765,2.221794604,2.778497204,2.707008797,3.900449577,1.916733128,4.334511256,3.799243459,2.03799636,2.994440392,2.895483729,2.300439919,3.601048842,3.270983934,2.823363499,3.651724878,2.237956917,3.136651055,2.217802255,3.495918462,3.189170384,2.340850188,2.38746232,3.199104755,2.626339604,2.83553703,3.648825239,3.420242651,3.61122727,2.827968081,3.53530242,2.708140204,3.40589125,2.333404091,3.021958592,3.62277612,2.580620331,3.190239259,3.291291688,2.865945052,3.081139027,2.034878622,2.466514145,3.46640147,2.214334359,2.455950071,3.460532581,1.665225448,1.954743197,2.362789825,2.481635364,3.040250311,2.571079335,3.358869935
10/1/2015,0.764553764,0.791391572,0.891678909,0.682772741,0.667841007,0.7884934,0.723218718,0.712326942,0.774175189,0.677832407,0.72598338,1.554550095,0.770585339,0.772438639,0.770130113,0.756158676,0.69762288,0.74822014,0.673574275,0.719975934,0.666022871,0.764095991,0.716742907,1.734877267,0.653025668,0.762283543,0.717949541,0.794370915,0.905362166,0.720987246,1.315883701,0.784196249,1.65884938,0.687976984,0.642474602,0.660168125,0.894280664,0.742961529,0.87261515,1.304291396,1.043425197,0.619355979,1.109087682,0.636254372,0.797509551,0.680177364,0.619808033,0.709967537,0.776813351,1.074011159,0.844050056,0.585829859,0.585494371,0.696146669,0.637350465,0.670650467,1.103522113,0.723583926
11/1/2015,0.656507585,0.391698201,0.381135192,0.46882645,0.456474452,0.629450421,0.468746338,0.537446107,0.39241059,0.313220688,0.467224712,0.583698508,0.622823976,0.569163696,0.4704295,0.363308879,0.409888105,0.438125043,0.545760211,0.47724259,0.438806262,0.45887371,0.509239918,0.503787674,0.494756351,0.523109764,0.339300875,0.54937208,0.708887345,0.545245198,0.515485346,0.438985449,0.586631851,0.372532443,0.445662409,0.517953282,0.496792946,0.494094606,0.428254178,0.5814543,0.432949601,0.466549887,1.040220654,0.420653832,0.536083668,0.466050569,0.383766316,0.43297067,0.577880772,0.900065811,0.534463463,0.28983154,0.337158525,0.331978955,0.475774324,0.405640382,0.896084818,0.439447424
12/1/2015,0.284732548,0.30485481,0.195356477,0.323366403,0.140484376,0.293152654,0.240276812,0.254003785,0.095242973,0.202658956,0.15524265,0.413479417,0.266014902,0.218786974,0.202797399,0.183305361,0.186416915,0.153351331,0.319540645,0.125009384,0.330869752,0.153167693,0.339919341,0.38633549,0.070856966,0.224129626,0.24995911,0.24448546,0.220475408,0.167541875,0.426544325,0.162313225,0.494882138,0.380068291,0.143737102,0.330949205,0.277696793,0.269874914,0.192940377,0.42679518,0.224203657,0.18680872,0.612880482,0.257404887,0.236700509,0.322618682,0.228528633,0.124258026,0.341488761,0.345912179,0.266512441,0.180500141,0.131717675,0.219074178,0.251191782,0.16034171,0.46435629,0.162713381
1/1/2016,0.307576068,0.305408609,0.128714196,0.15842251,0.291826268,0.385382072,0.199102929,0.283729032,0.151058915,0.220483232,0.141135106,0.582343692,0.201004895,0.214340925,0.061709172,0.018701263,0.215226969,0.157872361,0.245948633,0.10748522,0.323818594,0.157968856,0.1879317,0.51785324,0.129755266,0.229230428,0.015677415,0.3414059,0.231887034,0.208862237,0.568005794,0.188209077,0.541849598,0.210156743,0.283315959,0.260424036,0.097764141,0.316424137,0.057110221,0.522501722,0.268947608,0.16738578,0.597498546,0.212794222,0.235203192,0.216233333,0.094134392,0.236443338,0.275527492,0.326599702,0.073414917,0.19524862,0.110044216,0.035137929,0.136161284,0.264801313,0.564785635,0.190516664
2/1/2016,0.365346915,0.235580005,0.171656946,0.144444114,0.239914613,0.300268561,0.158694647,0.2220071,0.115642527,0.259598003,0.176342893,0.659314201,0.227513954,0.277196821,0.082252861,0.05716786,0.195373387,0.173739597,0.22821646,0.115436133,0.179574471,0.11286932,0.161022897,0.589128361,0.099796778,0.21960521,0.07189798,0.254081014,0.263978908,0.19239317,0.616419425,0.126671253,0.575882549,0.230639896,0.262845874,0.206210075,0.070111522,0.311403066,0.082699112,0.530498795,0.29882657,0.155745654,0.589378161,0.17603204,0.323333968,0.159106978,0.101400012,0.186851319,0.250916312,0.327249186,0.054260998,0.191602005,0.080542365,0.091533286,0.134441228,0.237334184,0.435219005,0.170488897
3/1/2016,0.615850752,0.453218215,0.408391249,0.384725964,0.449889408,0.493536426,0.469062583,0.500648062,0.274211912,0.405394189,0.294414059,0.752971073,0.543174581,0.564191438,0.386064158,0.350687896,0.331803441,0.367747882,0.470785808,0.301325796,0.485882689,0.388767116,0.513612316,0.650953428,0.443988073,0.485279517,0.330626028,0.496223523,0.432653218,0.502819503,0.736677192,0.372302693,0.641152007,0.439553795,0.424888594,0.456590701,0.435772336,0.522015016,0.377468674,0.620609212,0.510522284,0.433547743,0.706248935,0.427152789,0.541076261,0.470709249,0.423439697,0.369259614,0.547840701,0.608710489,0.459223635,0.362035812,0.422958508,0.325817214,0.438022135,0.37637142,0.700571725,0.424614221
4/1/2016,0.95732383,0.905495738,0.775543383,0.662577422,0.706570792,0.712698729,0.623962583,0.831165954,0.714168949,0.601943207,0.707146844,1.455895971,0.623089014,0.719948326,0.677642459,0.639315067,0.644611646,0.703614416,0.615336866,0.716932151,0.560867738,0.701144071,0.608588031,1.714494155,0.564119269,0.67918899,0.670733832,0.846443975,0.915088919,0.665999875,1.459484043,0.752987237,2.105146601,0.703892061,0.68370694,0.599813396,0.750245661,0.661140975,0.575456087,1.594396325,1.175980466,0.55347417,0.927540594,0.586134427,0.8263894,0.565642292,0.550855521,0.7581241,0.657679308,0.8634957,0.699017917,0.578237443,0.531586744,0.625558996,0.544933739,0.750511198,0.81858524,0.670709365
5/1/2016,1.619636384,2.827548824,2.106715053,1.843008452,2.268366411,1.345899721,1.736612212,1.804315706,3.173435596,1.954953857,2.150631696,4.372611814,1.161133003,1.642156523,2.525579977,2.266713287,1.864626338,1.688314108,1.951742446,2.069576437,1.633559117,2.081663441,1.665988229,4.115767386,1.836215967,1.723258295,1.955942817,2.002064193,1.130368889,1.722220275,4.365216889,2.031471867,4.102110998,1.330474641,2.333030565,2.095930909,2.512764629,1.62915405,2.420180056,4.459231257,2.715541951,2.021742693,2.093208745,2.262814746,2.020446571,1.501822219,1.862826968,2.359671923,1.66919635,1.377736426,2.646271608,1.691085436,1.367130179,1.829902992,1.694256225,2.57453696,1.714696921,2.257135269
6/1/2016,4.397814746,3.580294572,3.841690699,4.217548451,5.228218098,3.185589378,4.609998802,4.78050372,4.568293541,3.053863617,4.641962702,4.845571494,3.21000462,4.345350613,4.025758672,3.895510855,4.938320907,4.601226514,4.08099243,4.397532809,4.450566257,4.787010568,4.471197637,4.000060447,4.477466388,3.686948332,3.385923132,4.337905228,3.244308934,4.243594609,4.584564718,4.667037832,4.098568232,3.928191878,5.233641507,4.049051151,4.317338301,3.734461205,4.216725796,4.241074178,3.390106375,4.693466665,4.376968764,4.800605172,4.438436394,3.88422826,4.796528818,4.927088903,3.850574106,2.894965681,4.307443911,2.585859071,4.327926332,3.252030028,4.084354153,5.100975557,3.392175035,4.579096309
7/1/2016,4.315141553,3.637800466,4.445961374,4.64586683,4.898198701,3.596684156,4.244031957,4.421858786,5.140663764,3.380027718,5.128239299,4.50508012,3.24657933,4.641295763,4.130369499,3.757154313,4.718487161,4.443131119,4.304440818,4.957454686,3.828574927,4.872501512,3.878491435,4.166842039,4.566185254,4.326969554,3.423527704,4.721281596,3.922888024,4.318554736,4.591238185,4.781416197,4.05133257,4.711052308,5.139257801,4.19141399,4.212925639,3.834157453,3.886363615,4.40579561,3.413409802,4.578797745,4.092699197,4.305976443,4.638853764,3.734828428,4.370491036,5.138212046,4.250931864,3.090544625,3.881828691,3.111637876,3.779376091,3.500458699,4.231581195,5.215659017,4.042329081,5.042966997
8/1/2016,3.763001153,3.882545187,3.64426289,4.679922406,4.725092374,3.019647438,4.541518889,4.193380676,3.95206168,3.201235085,4.71503482,3.88377051,3.369160211,4.553264599,3.549907218,3.358824258,4.320892173,4.324315798,4.413149815,4.539412201,4.031141191,3.852365851,4.005900384,3.71950378,4.754079306,3.357050534,2.968604082,3.683804039,3.414327396,4.300323326,3.860958292,3.866732805,3.846782304,3.626814291,4.511572439,4.545857894,3.65880168,3.864451033,4.313608921,3.781466876,3.119602838,4.712136978,3.976716319,4.527905388,4.046932099,3.83008075,4.296003677,4.070903259,4.030473977,2.918678983,3.337684807,2.639525009,3.636655981,3.02817239,4.343071122,4.08335455,4.032623434,3.489919897
9/1/2016,2.723998104,2.760235291,3.34380071,2.687815699,3.57999775,2.11197164,3.263390013,2.703041186,3.483025137,2.297441828,3.196416004,3.686816701,1.944984422,2.433233675,3.007857443,2.50117376,3.355017181,3.062903154,2.225540126,2.954220807,2.524015374,2.95994125,2.550541847,3.670084765,2.359502943,2.691492474,2.249772276,2.677322423,2.205285378,2.403957412,3.731133398,3.297396756,3.618264833,2.694848788,3.703705548,2.447290783,2.974365861,1.925851072,3.077955663,3.58946324,2.754791667,2.577312992,3.22799023,3.358385076,2.707533271,2.20663258,2.740377782,3.287746292,2.29561169,2.131238178,3.214199898,1.813765466,2.089823295,2.348208108,2.316293852,3.284738106,2.332152595,3.02042833
10/1/2016,0.763811351,1.218022431,0.886898199,0.607927661,0.620602148,0.976270625,0.642597603,0.680396864,0.654629136,0.942908057,0.665240392,2.062088253,0.723388079,0.673349528,0.909602209,0.808636059,0.581764312,0.611595608,0.603995361,0.682516182,0.653294425,0.688640176,0.672584887,1.478104047,0.583551425,0.850953489,0.722915745,0.762210277,0.874738605,0.67402865,1.969011213,0.684262285,1.75104596,0.69549794,0.628130369,0.601816387,1.028089949,0.63999898,0.919863445,1.817161641,1.389369195,0.574272429,1.23728124,0.578772485,0.791446746,0.62277489,0.550840428,0.641012352,0.667762481,1.080649045,1.020960632,0.824154943,0.58319252,0.778466599,0.58913923,0.642357721,0.967484309,0.700679498
11/1/2016,0.548927107,0.576283625,0.439591814,0.317653915,0.373176978,0.728189579,0.262330759,0.432371818,0.385017303,0.443517621,0.433617948,0.785910629,0.437864109,0.347599267,0.533406871,0.473887306,0.408712391,0.383634166,0.35268571,0.431488139,0.310081774,0.486454326,0.326119812,0.739556362,0.299502036,0.559204345,0.500095904,0.599811681,0.655364898,0.340668385,0.76659532,0.507235738,0.868896032,0.394872491,0.364495363,0.338249438,0.615883015,0.292477387,0.499490215,0.773483402,0.575948776,0.30041044,1.048528174,0.267278258,0.671199224,0.292716613,0.252267924,0.465831724,0.327113461,0.907812391,0.653239592,0.414355737,0.288498214,0.44866798,0.317466111,0.486931087,0.529724737,0.496494399
12/1/2016,0.439792616,0.377849016,0.178167203,0.419402358,0.242505649,0.37707819,0.531153281,0.339436355,0.220870467,0.306300379,0.412957533,0.493610488,0.353221568,0.572892646,0.049362656,0.05422577,0.280030257,0.277310043,0.445910309,0.349442444,0.661886075,0.275647274,0.5079803,0.551114807,0.281657107,0.209775028,0.049583097,0.421094077,0.462529989,0.556445454,0.484671652,0.348776823,0.560337209,0.319055801,0.309692919,0.483972867,0.119508735,1.001071376,0.106713071,0.502807523,0.341766318,0.388906838,0.735810002,0.925910921,0.345827496,0.257423093,0.143484659,0.286300741,0.539790705,0.398164248,0.156298484,0.273724782,0.109674124,0.019363938,0.31456083,0.237392184,0.752650623,0.39427987
1/1/2017,0.367457887,0.28166856,0.215107262,0.207381551,0.291433409,0.349098066,0.337724501,0.332127444,0.218720295,0.221699577,0.333300925,0.454214592,0.181097268,0.315668885,0.092287733,0.02013599,0.294379185,0.322169753,0.274632326,0.232931857,0.334516382,0.225040099,0.235278621,0.370901026,0.163700434,0.258960831,0.012262683,0.388093204,0.337660512,0.261676139,0.437199015,0.259302491,0.372725362,0.281069395,0.27869587,0.289882848,0.105739595,0.350434599,0.195699664,0.392175989,0.245414017,0.282908057,0.542999101,0.453229552,0.466849418,0.132999827,0.108236344,0.321166168,0.245002676,0.349246095,0.054841668,0.225183067,0.08053419,0.017484071,0.19247568,0.301236863,0.568199281,0.278966791
2/1/2017,0.456670761,0.386958251,0.2190625,0.132842234,0.241700765,0.330081784,0.139383527,0.261699021,0.20824015,0.308513479,0.332494205,0.653372857,0.180434406,0.210101294,0.114528887,0.141972582,0.237758715,0.231542911,0.169282693,0.285816042,0.170837851,0.243742782,0.137824681,0.608257532,0.09021402,0.301287503,0.182431311,0.385000137,0.478581233,0.179577946,0.632114228,0.206077307,0.637454515,0.381093641,0.235604305,0.16868369,0.231184087,0.243897284,0.131795665,0.582547828,0.332235586,0.122702845,0.732861314,0.14858245,0.452414673,0.145880451,0.078479943,0.277693582,0.201019239,0.459009251,0.225127525,0.289156178,0.070550867,0.193310626,0.11691511,0.301078755,0.396770216,0.253036002
3/1/2017,0.83729208,0.478445433,0.566610953,0.480217525,0.575246582,0.684999393,0.42065779,0.657758128,0.578531893,0.395222295,0.634436794,0.762515524,0.510869036,0.475297178,0.431266131,0.412664996,0.605074114,0.627781599,0.412537516,0.571320425,0.454556159,0.62451538,0.442646249,0.730164694,0.368962515,0.612620756,0.425567451,0.753500352,0.783582821,0.476330339,0.773203439,0.644125393,0.786590252,0.590530326,0.574903414,0.385842676,0.513053993,0.487306137,0.50221486,0.739036409,0.424399859,0.320687659,1.186431683,0.402848245,0.75895256,0.386714667,0.354694855,0.627159593,0.46356554,0.792768071,0.521509565,0.374064628,0.32247876,0.393525044,0.368502643,0.640736242,0.636388186,0.661461579
4/1/2017,1.136319367,0.822932215,0.699444563,0.586527094,0.699928477,0.6455417,0.653322732,0.84302265,0.58970026,0.631970763,0.62024197,1.297041119,0.685410851,0.710706842,0.576309617,0.601476271,0.717751496,0.744637003,0.671669933,0.50690572,0.618686192,0.716168811,0.642928138,1.352359608,0.600001593,0.663478962,0.627897924,0.766822624,0.617722695,0.702140369,1.130689784,0.670694739,1.566804661,0.608091694,0.677310253,0.650541396,0.712309405,0.659386597,0.644036038,1.406175007,0.874533328,0.624528276,1.093734616,0.612892343,0.821221605,0.673117946,0.560955118,0.72998689,0.728871598,0.733313741,0.749354413,0.687225103,0.556510153,0.577856876,0.647229707,0.699334807,1.021051688,0.779759951
5/1/2017,1.310137254,2.730844894,1.63539277,1.144048553,1.582575871,1.539519356,1.701447403,1.547681147,1.747371007,2.012589575,1.306828436,5.067068382,1.065990441,1.209742206,2.150773105,1.959029066,1.501945191,1.454186584,1.565255187,1.414964796,1.348451945,1.544851566,1.364817433,4.360159672,1.377105793,1.674103226,1.653467191,1.364357202,1.027979137,1.203177625,4.967018997,1.494910688,4.736289029,1.230789911,1.696512425,1.549159816,2.225673911,1.223170124,2.112418737,4.742839153,2.881518903,1.500672461,2.272104426,1.576114156,1.325537581,1.423601291,1.525767065,1.695077856,1.39943645,1.350172572,2.312832665,1.847566485,1.193117916,1.760797223,1.257997006,1.77649582,1.498092056,1.670080208
6/1/2017,3.67550161,3.266434893,3.72230511,4.701802987,4.593263642,3.63917191,4.708062184,4.206199055,4.732949438,2.762719142,4.658412984,5.25653827,3.327386743,4.764123521,3.899178503,3.511380451,4.645569656,4.504314043,4.731304708,4.615566241,4.198905953,4.508771287,4.255550846,4.901546037,4.855534851,3.388134125,2.855474357,4.18101331,3.175367622,4.333280081,5.169197595,4.346213708,4.841047581,4.09004206,4.583176222,4.689812591,4.050111682,4.341935488,4.007100431,4.985163271,3.411584772,4.984179709,4.271240476,4.924649197,4.218839378,4.030614049,4.554739179,4.661350798,4.251605783,3.09824162,3.952340876,2.207095004,4.308081718,2.798198295,4.426856356,4.726541987,3.842146099,4.566510195
